id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2489362578, '', '', 4.0, 4.0, 2864.0, 4791.0, '', '', '', '', '', '', '', -1, '', u'98107', 476.75043000000005, -122.393312, '', ''
6650476770, '', '', 2.0, 2.0, 1260.0, 2613.0, '', '', '', '', '', '', '', -1, '', u'98052', 476.7425, -122.150779, '', ''
4624211844, '', '', 4.0, 3.0, 1700.0, 7056.0, '', '', '', '', '', '', '', -1, '', u'98001', 473.38527, -122.261916, '', ''
9602477849, '', '', 4.0, 2.0, 1610.0, 13677.0, '', '', '', '', '', '', '', -1, '', u'98023', 473.31265, -122.341536, '', ''
2820026215, '', '', 3.0, 2.0, 1340.0, 7697.0, '', '', '', '', '', '', '', -1, '', u'98034', 477.14774, -122.212271, '', ''
7634570203, '', '', 3.0, 1.0, 1200.0, 5750.0, '', '', '', '', '', '', '', -1, '', u'98002', 473.06654000000003, -122.220856, '', ''
9752964665, '', '', 4.0, 4.0, 3120.0, 6281.0, '', '', '', '', '', '', '', -1, '', u'98055', 474.60981, -122.215012, '', ''
4835304201, '', '', 3.0, 3.0, 1455.0, 191434.0, '', '', '', '', '', '', '', -1, '', u'98052', 476.85322999999994, -122.102607, '', ''
1248448102, '', '', 3.0, 3.0, 1630.0, 4800.0, '', '', '', '', '', '', '', -1, '', u'98122', 476.16084, -122.295231, '', ''
4968324064, '', '', 4.0, 3.0, 2760.0, 4839.0, '', '', '', '', '', '', '', -1, '', u'98126', 475.57704, -122.375816, '', ''
1864076899, '', '', 4.0, 2.5, 1846.0, 3920.0, '', '', '', '', '', '', '', -1, '', u'98058', 474.32561999999996, -122.185, '', ''
7631392778, '', '', 3.0, 3.0, 1828.0, 670.0, '', '', '', '', '', '', '', -1, '', u'98117', 476.87156000000004, -122.376997, '', ''
8385089183, '', '', 2.0, 2.25, 2400.0, 4791.0, '', '', '', '', '', '', '', -1, '', u'98039', 476.13621, -122.223416, '', ''
2909614581, '', '', 4.0, 4.0, 3821.0, 5998.0, '', '', '', '', '', '', '', -1, '', u'98033', 476.83986, -122.206597, '', ''
4047253553, '', '', 3.0, 2.0, 1040.0, 45001.0, '', '', '', '', '', '', '', -1, '', u'98027', 474.91796, -121.895853, '', ''
2936493041, '', '', 5.0, 3.0, 2440.0, 12196.0, '', '', '', '', '', '', '', -1, '', u'98177', 477.09744, -122.360439, '', ''
177020528, '', '', 2.0, 2.0, 1096.0, 31119.0, '', '', '', '', '', '', '', -1, '', u'98102', 476.4009, -122.329603, '', ''
2392706974, '', '', 3.0, 2.0, 1010.0, 10079.0, '', '', '', '', '', '', '', -1, '', u'98251', 477.61208000000005, -121.476204, '', ''
6146626961, '', '', 3.0, 3.0, 2120.0, 7501.0, '', '', '', '', '', '', '', -1, '', u'98146', 475.07344, -122.366183, '', ''
5870859379, '', '', 6.0, 5.0, 5083.0, 25700.0, '', '', '', '', '', '', '', -1, '', u'98199', 476.58644000000004, -122.412781, '', ''
1759243171, '', '', 3.0, 3.0, 2100.0, 3750.0, '', '', '', '', '', '', '', -1, '', u'98116', 475.70987, -122.385349, '', ''
3536674495, '', '', 3.0, 2.0, 1756.0, 8698.0, '', '', '', '', '', '', '', -1, '', u'98040', 475.78933, -122.208837, '', ''
1838842980, '', '', 4.0, 5.0, 3779.0, 9957.0, '', '', '', '', '', '', '', -1, '', u'98040', 475.80298999999997, -122.208529, '', ''
4258845090, '', '', 4.0, 3.0, 2100.0, 5000.0, '', '', '', '', '', '', '', -1, '', u'98107', 476.73882999999995, -122.362197, '', ''
5741065693, '', '', 3.0, 2.5, 2498.0, 7405.0, '', '', '', '', '', '', '', -1, '', u'98023', 472.91616, -122.359613, '', ''
9528956761, '', '', 3.0, 3.0, 1878.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98053', 476.99951, -122.017857, '', ''
650588200, '', '', 2.0, 1.75, 1051.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98007', 476.5036, -122.145243, '', ''
195116120, '', '', 3.0, 2.0, 1500.0, 12928.0, '', '', '', '', '', '', '', -1, '', u'98003', 473.35326000000003, -122.320487, '', ''
7599154490, '', '', 4.0, 3.0, 1993.0, 6433.0, '', '', '', '', '', '', '', -1, '', u'98038', 473.65288999999996, -122.035792, '', ''
5021729833, '', '', 3.0, 2.0, 1232.0, 2543.0, '', '', '', '', '', '', '', -1, '', u'98198', 473.93872999999996, -122.303267, '', ''
8485699025, '', '', 3.0, 3.0, 3450.0, 18112.0, '', '', '', '', '', '', '', -1, '', u'98008', 476.26462, -122.087867, '', ''
6230421694, '', '', 3.0, 2.5, 2860.0, 11107.0, '', '', '', '', '', '', '', -1, '', u'98008', 476.17447, -122.100684, '', ''
4755464057, '', '', 4.0, 3.0, 2220.0, 10802.0, '', '', '', '', '', '', '', -1, '', u'98023', 473.06928999999997, -122.386471, '', ''
6225192849, '', '', 3.0, 2.0, 2520.0, 3998.0, '', '', '', '', '', '', '', -1, '', u'98122', 476.02410999999995, -122.300737, '', ''
9344919753, '', '', 2.0, 2.0, 1323.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98121', 476.13539000000003, -122.342212, '', ''
1716682212, '', '', 4.0, 3.0, 2692.0, 5148.0, '', '', '', '', '', '', '', -1, '', u'98115', 476.82896, -122.302144, '', ''
218638186, '', '', 3.0, 3.0, 1793.0, 901.0, '', '', '', '', '', '', '', -1, '', u'98117', 476.83627, -122.376577, '', ''
1213192591, '', '', 4.0, 3.0, 2090.0, 15389.0, '', '', '', '', '', '', '', -1, '', u'98030', 473.63631, -122.209086, '', ''
9467435398, '', '', 4.0, 3.0, 2870.0, 10040.0, '', '', '', '', '', '', '', -1, '', u'98040', 475.45900000000006, -122.228687, '', ''
7513491858, '', '', 2.0, 1.0, 600.0, 3484.0, '', '', '', '', '', '', '', -1, '', u'98118', 475.59776, -122.287972, '', ''
8405675759, '', '', 4.0, 4.0, 6750.0, 64982.0, '', '', '', '', '', '', '', -1, '', u'98112', 476.27408, -122.285605, '', ''
9845502426, '', '', 5.0, 4.0, 3950.0, 14400.0, '', '', '', '', '', '', '', -1, '', u'98115', 476.98027, -122.278358, '', ''
5702233627, '', '', 4.0, 3.0, 1965.0, 1655.0, '', '', '', '', '', '', '', -1, '', u'98144', 475.8749, -122.309255, '', ''
1367567830, '', '', 4.0, 2.0, 2200.0, 2793.0, '', '', '', '', '', '', '', -1, '', u'98102', 476.40487, -122.324428, '', ''
6298674842, '', '', 5.0, 5.0, 4661.0, 11992.0, '', '', '', '', '', '', '', -1, '', u'98033', 476.82149000000004, -122.186308, '', ''
6950065874, '', '', 2.0, 1.0, 1350.0, 609.0, '', '', '', '', '', '', '', -1, '', u'98103', 476.75758, -122.354528, '', ''
946652211, '', '', 3.0, 2.0, 1487.0, 1306.0, '', '', '', '', '', '', '', -1, '', u'98102', 476.22334, -122.319596, '', ''
4306829952, '', '', 4.0, 3.0, 2480.0, 13464.0, '', '', '', '', '', '', '', -1, '', u'98023', 473.06962, -122.394817, '', ''
535295635, '', '', 3.0, 3.0, 1680.0, 8276.0, '', '', '', '', '', '', '', -1, '', u'98052', 476.78182999999996, -122.149314, '', ''
3137366411, '', '', 4.0, 2.0, 2150.0, 9909.0, '', '', '', '', '', '', '', -1, '', u'98146', 474.96578, -122.346144, '', ''
8745117125, '', '', 6.0, 5.0, 5083.0, 21780.0, '', '', '', '', '', '', '', -1, '', u'98199', 476.58507999999995, -122.412504, '', ''
6889948571, '', '', 2.0, 2.0, 1036.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98034', 477.07903999999996, -122.171144, '', ''
3229976822, '', '', 5.0, 3.0, 2550.0, 8276.0, '', '', '', '', '', '', '', -1, '', u'98126', 475.69228000000004, -122.380573, '', ''
533353301, '', '', 3.0, 2.0, 1938.0, 3920.0, '', '', '', '', '', '', '', -1, '', u'98116', 475.82597, -122.382549, '', ''
3612516349, '', '', 4.0, 3.0, 2854.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98112', 476.23894, -122.291641, '', ''
9487249363, '', '', 4.0, 1.75, 2280.0, 9147.0, '', '', '', '', '', '', '', -1, '', u'98092', 472.94275, -122.187944, '', ''
4595435542, '', '', 4.0, 4.0, 3915.0, 6494.0, '', '', '', '', '', '', '', -1, '', u'98119', 476.50575000000003, -122.37278, '', ''
6656181660, '', '', 2.0, 1.0, 700.0, 2700.0, '', '', '', '', '', '', '', -1, '', u'98112', 476.40183, -122.279918, '', ''
28835625, '', '', 5.0, 3.0, 3902.0, 8276.0, '', '', '', '', '', '', '', -1, '', u'98155', 477.64204, -122.270531, '', ''
7475726750, '', '', 4.0, 2.0, 2080.0, 5227.0, '', '', '', '', '', '', '', -1, '', u'98116', 475.74060000000003, -122.393724, '', ''
2842301452, '', '', 4.0, 4.0, 4518.0, 16552.0, '', '', '', '', '', '', '', -1, '', u'98075', 475.86846, -121.96815, '', ''
8654643656, '', '', 4.0, 2.5, 3250.0, 6054.0, '', '', '', '', '', '', '', -1, '', u'98065', 475.36492000000004, -121.867519, '', ''
4949084004, '', '', 3.0, 5.0, 9420.0, 142563.0, '', '', '', '', '', '', '', -1, '', u'98004', 476.4828, -122.231676, '', ''
4125821497, '', '', 2.0, 1.0, 1122.0, 4281.0, '', '', '', '', '', '', '', -1, '', u'98105', 476.68012, -122.320348, '', ''
1065672742, '', '', 2.0, 1.0, 802.0, 13870.0, '', '', '', '', '', '', '', -1, '', u'98119', 476.41702000000004, -122.375788, '', ''
3219630651, '', '', 6.0, 6.0, 5830.0, 10454.0, '', '', '', '', '', '', '', -1, '', u'98052', 476.35205999999994, -122.092883, '', ''
9805155034, '', '', 4.0, 3.0, 2130.0, 11129.0, '', '', '', '', '', '', '', -1, '', u'98031', 474.126, -122.175945, '', ''
4199542871, '', '', 4.0, 2.0, 2380.0, 8514.0, '', '', '', '', '', '', '', -1, '', u'98166', 474.68791000000004, -122.349651, '', ''
3678825188, '', '', 3.0, 2.0, 2880.0, 6098.0, '', '', '', '', '', '', '', -1, '', u'98109', 476.36978, -122.346747, '', ''
9343551133, '', '', 4.0, 3.0, 2430.0, 6098.0, '', '', '', '', '', '', '', -1, '', u'98042', 473.7797, -122.125226, '', ''
4905256392, '', '', 4.0, 3.0, 2390.0, 7544.0, '', '', '', '', '', '', '', -1, '', u'98019', 477.3289, -121.984344, '', ''
8712115686, '', '', 3.0, 2.0, 1456.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98042', 473.58117, -122.136031, '', ''
9574564342, '', '', 3.0, 2.0, 1840.0, 39639.0, '', '', '', '', '', '', '', -1, '', u'98056', 475.18467, -122.168055, '', ''
2726958743, '', '', 4.0, 2.0, 2660.0, 9448.0, '', '', '', '', '', '', '', -1, '', u'98188', 474.53558, -122.270189, '', ''
3696170854, '', '', 4.0, 2.0, 1370.0, 10493.0, '', '', '', '', '', '', '', -1, '', u'98006', 475.73889, -122.142597, '', ''
7877889038, '', '', 4.0, 3.0, 4400.0, 217800.0, '', '', '', '', '', '', '', -1, '', u'98024', 475.33309, -121.897036, '', ''
6844380502, '', '', 4.0, 3.0, 2692.0, 13503.0, '', '', '', '', '', '', '', -1, '', u'98003', 473.48929, -122.298345, '', ''
244260890, '', '', 3.0, 2.5, 2020.0, 7405.0, '', '', '', '', '', '', '', -1, '', u'98118', 475.15922, -122.285078, '', ''
8909410842, '', '', 2.0, 1.0, 889.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98007', 476.38256, -122.145764, '', ''
2002172177, '', '', 2.0, 2.0, 1080.0, 1772.0, '', '', '', '', '', '', '', -1, '', u'98144', 475.87420000000003, -122.298431, '', ''
6585041817, '', '', 4.0, 4.0, 3934.0, 11940.0, '', '', '', '', '', '', '', -1, '', u'98059', 475.28774, -122.161797, '', ''
7517480134, '', '', 3.0, 2.0, 2230.0, 5649.0, '', '', '', '', '', '', '', -1, '', u'98118', 475.12793, -122.258428, '', ''
4984130207, '', '', 4.0, 2.0, 2320.0, 4567.0, '', '', '', '', '', '', '', -1, '', u'98126', 475.71593, -122.376373, '', ''
9541294564, '', '', 1.0, 1.0, 598.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98003', 473.11678, -122.3266, '', ''
602241293, '', '', 4.0, 4.0, 4100.0, 33541.0, '', '', '', '', '', '', '', -1, '', u'98034', 477.07566999999995, -122.22659, '', ''
7982760622, '', '', 2.0, 1.0, 1046.0, 871.0, '', '', '', '', '', '', '', -1, '', u'98103', 476.97238, -122.347091, '', ''
8602850561, '', '', 1.0, 1.0, 479.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98116', 475.94706, -122.387348, '', ''
4719252480, '', '', 3.0, 1.75, 2110.0, 11325.0, '', '', '', '', '', '', '', -1, '', u'98040', 475.40216999999996, -122.215504, '', ''
4435961681, '', '', 5.0, 2.0, 2200.0, 3000.0, '', '', '', '', '', '', '', -1, '', u'98118', 475.6272, -122.283142, '', ''
8897385091, '', '', 3.0, 2.0, 1170.0, 11761.0, '', '', '', '', '', '', '', -1, '', u'98072', 477.60355, -122.146233, '', ''
8164211548, '', '', 3.0, 2.0, 980.0, 4545.0, '', '', '', '', '', '', '', -1, '', u'98166', 474.70538, -122.352401, '', ''
9088116492, '', '', 4.0, 2.5, 2180.0, 26571.0, '', '', '', '', '', '', '', -1, '', u'98059', 474.72502, -122.069472, '', ''
4435361496, '', '', 3.0, 2.0, 1540.0, 4878.0, '', '', '', '', '', '', '', -1, '', u'98136', 475.48449, -122.394195, '', ''
4180091466, '', '', 3.0, 2.0, 1690.0, 10001.0, '', '', '', '', '', '', '', -1, '', u'98028', 477.35488, -122.24782, '', ''
1572516380, '', '', 3.0, 2.25, 2380.0, 4356.0, '', '', '', '', '', '', '', -1, '', u'98112', 476.41175, -122.302319, '', ''
81856910, '', '', 4.0, 3.0, 3280.0, 13982.0, '', '', '', '', '', '', '', -1, '', u'98006', 475.41330000000005, -122.131116, '', ''
1254672015, '', '', 4.0, 4.0, 5191.0, 11325.0, '', '', '', '', '', '', '', -1, '', u'98004', 475.83401000000003, -122.197588, '', ''
6464363651, '', '', 5.0, 6.0, 4840.0, 13503.0, '', '', '', '', '', '', '', -1, '', u'98040', 475.76191, -122.202922, '', ''
670497451, '', '', 3.0, 2.0, 1543.0, 18002.0, '', '', '', '', '', '', '', -1, '', u'98136', 475.41555000000005, -122.386786, '', ''
2409300258, '', '', 4.0, 2.5, 1900.0, 8276.0, '', '', '', '', '', '', '', -1, '', u'98022', 472.08869, -122.003171, '', ''
8599790742, '', '', 3.0, 1.0, 1130.0, 7840.0, '', '', '', '', '', '', '', -1, '', u'98023', 473.31037000000003, -122.34233, '', ''
1741879655, '', '', 5.0, 5.0, 4073.0, 5998.0, '', '', '', '', '', '', '', -1, '', u'98199', 476.50903999999997, -122.394621, '', ''
2891340239, '', '', 3.0, 4.0, 5536.0, 494419.0, '', '', '', '', '', '', '', -1, '', u'98065', 475.34680000000003, -121.75504, '', ''
118825909, '', '', 4.0, 3.0, 3544.0, 5000.0, '', '', '', '', '', '', '', -1, '', u'98029', 475.39912000000004, -121.997979, '', ''
496564739, '', '', 3.0, 3.0, 1640.0, 1640.0, '', '', '', '', '', '', '', -1, '', u'98106', 475.60178, -122.362478, '', ''
3980732896, '', '', 3.0, 3.0, 1280.0, 1406.0, '', '', '', '', '', '', '', -1, '', u'98106', 475.26029, -122.3605, '', ''
329834640, '', '', 3.0, 3.0, 2780.0, 105850.0, '', '', '', '', '', '', '', -1, '', u'98024', 475.58025999999995, -121.869615, '', ''
3811564550, '', '', 4.0, 3.0, 3240.0, 7920.0, '', '', '', '', '', '', '', -1, '', u'98006', 475.48672000000005, -122.190061, '', ''
3403649012, '', '', 2.0, 1.0, 1530.0, 4120.0, '', '', '', '', '', '', '', -1, '', u'98057', 474.85748, -122.199694, '', ''
6361467632, '', '', 4.0, 2.0, 1520.0, 9583.0, '', '', '', '', '', '', '', -1, '', u'98002', 472.75627, -122.205821, '', ''
1137819556, '', '', 4.0, 2.0, 2190.0, 38502.0, '', '', '', '', '', '', '', -1, '', u'98027', 474.54463, -121.994567, '', ''
9228427549, '', '', 3.0, 4.0, 1996.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98006', 475.71727000000004, -122.165394, '', ''
6144022235, '', '', 3.0, 2.0, 1600.0, 7649.0, '', '', '', '', '', '', '', -1, '', u'98008', 476.27180000000004, -122.118545, '', ''
7508027243, '', '', 3.0, 3.0, 1310.0, 1267.0, '', '', '', '', '', '', '', -1, '', u'98103', 476.53045, -122.354563, '', ''
8727009816, '', '', 3.0, 2.0, 1320.0, 2400.0, '', '', '', '', '', '', '', -1, '', u'98117', 476.87446, -122.365218, '', ''
5665920031, '', '', 2.0, 2.0, 1188.0, 940.0, '', '', '', '', '', '', '', -1, '', u'98122', 476.01433, -122.299258, '', ''
9739611411, '', '', 1.0, 1.0, 838.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98109', 476.39476, -122.345286, '', ''
2566720266, '', '', 2.0, 1.75, 1153.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98055', 474.64610999999996, -122.197647, '', ''
8217704318, '', '', 3.0, 1.0, 1090.0, 9355.0, '', '', '', '', '', '', '', -1, '', u'98155', 477.41222999999997, -122.290828, '', ''
9482493324, '', '', 3.0, 1.0, 1600.0, 5161.0, '', '', '', '', '', '', '', -1, '', u'98199', 476.50653, -122.396515, '', ''
833743013, '', '', 6.0, 2.75, 2550.0, 15246.0, '', '', '', '', '', '', '', -1, '', u'98031', 473.89842, -122.207791, '', ''
3769954001, '', '', 2.0, 1.0, 510.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98119', 476.56258, -122.369824, '', ''
1864205166, '', '', 5.0, 3.0, 3635.0, 9600.0, '', '', '', '', '', '', '', -1, '', u'98136', 475.14932, -122.393465, '', ''
1150496610, '', '', 4.0, 2.0, 1380.0, 10018.0, '', '', '', '', '', '', '', -1, '', u'98057', 474.86123, -122.219206, '', ''
8354355521, '', '', 1.0, 1.0, 651.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98116', 475.59531, -122.383793, '', ''
9960837959, '', '', 3.0, 3.0, 2725.0, 11364.0, '', '', '', '', '', '', '', -1, '', u'98023', 472.94874, -122.349241, '', ''
5593505021, '', '', 2.0, 1.0, 850.0, 7379.0, '', '', '', '', '', '', '', -1, '', u'98155', 477.50123, -122.312817, '', ''
7431732251, '', '', 4.0, 3.0, 2680.0, 51836.0, '', '', '', '', '', '', '', -1, '', u'98146', 475.03999999999996, -122.370207, '', ''
8645647111, '', '', 2.0, 2.0, 1106.0, 705.0, '', '', '', '', '', '', '', -1, '', u'98122', 476.03643, -122.313126, '', ''
2191360644, '', '', 4.0, 3.0, 2870.0, 7000.0, '', '', '', '', '', '', '', -1, '', u'98199', 476.52698, -122.387185, '', ''
6895414326, '', '', 3.0, 2.0, 1180.0, 7649.0, '', '', '', '', '', '', '', -1, '', u'98144', 475.87280999999996, -122.29041, '', ''
2283784428, '', '', 5.0, 5.0, 3833.0, 11011.0, '', '', '', '', '', '', '', -1, '', u'98007', 475.91588, -122.13902, '', ''
7887802445, '', '', 1.0, 1.0, 714.0, 7405.0, '', '', '', '', '', '', '', -1, '', u'98122', 476.17448, -122.312374, '', ''
9768583182, '', '', 7.0, 5.5, 8830.0, 244371.0, '', '', '', '', '', '', '', -1, '', u'98022', 472.34847, -122.029544, '', ''
4291811850, '', '', 3.0, 2.0, 1920.0, 4031.0, '', '', '', '', '', '', '', -1, '', u'98122', 476.16720999999995, -122.290576, '', ''
1583720800, '', '', 3.0, 3.0, 1688.0, 1524.0, '', '', '', '', '', '', '', -1, '', u'98136', 475.37748999999997, -122.39212, '', ''
5194052841, '', '', 4.0, 3.0, 2471.0, 10890.0, '', '', '', '', '', '', '', -1, '', u'98040', 475.62285, -122.219855, '', ''
4383923207, '', '', 3.0, 3.0, 2260.0, 10890.0, '', '', '', '', '', '', '', -1, '', u'98155', 477.65431, -122.317251, '', ''
1778188863, '', '', 3.0, 3.0, 2010.0, 4944.0, '', '', '', '', '', '', '', -1, '', u'98042', 473.55260999999996, -122.15703, '', ''
473280886, '', '', 4.0, 1.5, 2040.0, 4050.0, '', '', '', '', '', '', '', -1, '', u'98112', 476.28875999999997, -122.307523, '', ''
8817682521, '', '', 3.0, 2.0, 1460.0, 15002.0, '', '', '', '', '', '', '', -1, '', u'98001', 473.18437000000006, -122.270483, '', ''
4770312082, '', '', 6.0, 7.0, 6378.0, 24345.0, '', '', '', '', '', '', '', -1, '', u'98039', 476.29167, -122.235494, '', ''
7416684653, '', '', 3.0, 1.0, 1060.0, 5749.0, '', '', '', '', '', '', '', -1, '', u'98106', 475.52928, -122.365841, '', ''
5744238253, '', '', 2.0, 1.0, 900.0, 6572.0, '', '', '', '', '', '', '', -1, '', u'98116', 475.69542, -122.396429, '', ''
4315814085, '', '', 3.0, 3.0, 2570.0, 6969.0, '', '', '', '', '', '', '', -1, '', u'98072', 477.35957999999994, -122.16711, '', ''
6375995386, '', '', 3.0, 2.0, 1220.0, 7405.0, '', '', '', '', '', '', '', -1, '', u'98003', 473.40567, -122.305344, '', ''
3328870667, '', '', 5.0, 2.0, 1970.0, 8288.0, '', '', '', '', '', '', '', -1, '', u'98023', 473.04359, -122.373503, '', ''
8844990516, '', '', 2.0, 3.0, 1212.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98109', 476.37779, -122.344243, '', ''
3794647369, '', '', 3.0, 3.0, 1260.0, 1184.0, '', '', '', '', '', '', '', -1, '', u'98105', 476.56443, -122.321689, '', ''
5054972191, '', '', 4.0, 4.0, 3200.0, 4791.0, '', '', '', '', '', '', '', -1, '', u'98075', 475.99446, -121.973162, '', ''
2036263216, '', '', 0.0, 1.0, 495.0, 4802.0, '', '', '', '', '', '', '', -1, '', u'98112', 476.21186, -122.311758, '', ''
1645903498, '', '', 2.0, 1.0, 802.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98103', 476.49579000000006, -122.34545, '', ''
6207052978, '', '', 3.0, 2.0, 1725.0, 1681.0, '', '', '', '', '', '', '', -1, '', u'98119', 476.45133999999996, -122.361152, '', ''
1876081870, '', '', 4.0, 3.0, 2510.0, 15659.0, '', '', '', '', '', '', '', -1, '', u'98133', 477.7381, -122.356425, '', ''
8392040977, '', '', 3.0, 1.75, 1198.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98102', 476.23493, -122.3274, '', ''
6613076561, '', '', 3.0, 2.0, 1360.0, 5998.0, '', '', '', '', '', '', '', -1, '', u'98166', 474.70823, -122.344873, '', ''
7714348115, '', '', 2.0, 2.0, 830.0, 8385.0, '', '', '', '', '', '', '', -1, '', u'98155', 477.61082999999996, -122.316427, '', ''
5457367339, '', '', 3.0, 1.0, 1320.0, 13939.0, '', '', '', '', '', '', '', -1, '', u'98106', 475.49557, -122.359092, '', ''
9302180690, '', '', 4.0, 2.0, 2070.0, 7082.0, '', '', '', '', '', '', '', -1, '', u'98155', 477.57449, -122.322004, '', ''
1708004968, '', '', 3.0, 3.0, 2250.0, 5118.0, '', '', '', '', '', '', '', -1, '', u'98122', 476.05615, -122.306728, '', ''
3616418936, '', '', 5.0, 6.0, 4833.0, 22019.0, '', '', '', '', '', '', '', -1, '', u'98005', 476.12125, -122.176362, '', ''
2127096200, '', '', 3.0, 3.0, 1520.0, 7209.0, '', '', '', '', '', '', '', -1, '', u'98058', 474.59819000000005, -122.166277, '', ''
9138235546, '', '', 2.0, 1.75, 1600.0, 5227.0, '', '', '', '', '', '', '', -1, '', u'98011', 477.72436, -122.173267, '', ''
1340447904, '', '', 3.0, 1.0, 2190.0, 7405.0, '', '', '', '', '', '', '', -1, '', u'98118', 475.36493, -122.271418, '', ''
6570949993, '', '', 5.0, 4.0, 3736.0, 5000.0, '', '', '', '', '', '', '', -1, '', u'98117', 476.81174, -122.394761, '', ''
8829509381, '', '', 2.0, 2.0, 1005.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98032', 473.77452, -122.274033, '', ''
5726490749, '', '', 3.0, 3.0, 2592.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98004', 476.27967, -122.202572, '', ''
213818900, '', '', 3.0, 2.0, 2285.0, 15738.0, '', '', '', '', '', '', '', -1, '', u'98059', 475.16573, -122.161033, '', ''
1703531283, '', '', 4.0, 4.0, 5980.0, 4791.0, '', '', '', '', '', '', '', -1, '', u'98199', 476.40436, -122.405829, '', ''
3607597731, '', '', 2.0, 2.0, 965.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98031', 474.14503, -122.194618, '', ''
3811484158, '', '', 3.0, 1.0, 1340.0, 7200.0, '', '', '', '', '', '', '', -1, '', u'98058', 474.50536999999997, -122.182121, '', ''
3022382735, '', '', 3.0, 2.0, 960.0, 7405.0, '', '', '', '', '', '', '', -1, '', u'98115', 477.00658, -122.278073, '', ''
451154399, '', '', 2.0, 2.0, 947.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98109', 476.28365, -122.355909, '', ''
93927686, '', '', 8.0, 8.0, 9000.0, 34887.0, '', '', '', '', '', '', '', -1, '', u'98004', 476.00002000000006, -122.204219, '', ''
2150414464, '', '', 3.0, 2.0, 1592.0, 1306.0, '', '', '', '', '', '', '', -1, '', u'98115', 476.99769000000003, -122.318141, '', ''
1844880965, '', '', 5.0, 2.0, 1780.0, 5750.0, '', '', '', '', '', '', '', -1, '', u'98118', 475.33074999999997, -122.272294, '', ''
7101241004, '', '', 4.0, 2.0, 1840.0, 2182.0, '', '', '', '', '', '', '', -1, '', u'98103', 476.98027, -122.347972, '', ''
545350367, '', '', 4.0, 2.0, 1740.0, 9583.0, '', '', '', '', '', '', '', -1, '', u'98056', 475.14063999999996, -122.175023, '', ''
9918107518, '', '', 3.0, 2.0, 1533.0, 871.0, '', '', '', '', '', '', '', -1, '', u'98102', 476.22186999999997, -122.319718, '', ''
1155066238, '', '', 5.0, 4.0, 3045.0, 4356.0, '', '', '', '', '', '', '', -1, '', u'98112', 476.27511, -122.309019, '', ''
7163741198, '', '', 2.0, 2.0, 1340.0, 1742.0, '', '', '', '', '', '', '', -1, '', u'98177', 477.0424, -122.365484, '', ''
818931208, '', '', 1.0, 1.0, 739.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98115', 476.82232999999997, -122.264707, '', ''
6412440335, '', '', 2.0, 1.0, 1110.0, 9452.0, '', '', '', '', '', '', '', -1, '', u'98106', 475.20876, -122.362359, '', ''
6172014770, '', '', 3.0, 3.0, 1423.0, 923.0, '', '', '', '', '', '', '', -1, '', u'98103', 476.59813999999994, -122.345428, '', ''
5729890466, '', '', 4.0, 3.0, 2390.0, 22585.0, '', '', '', '', '', '', '', -1, '', u'98001', 473.08653, -122.263724, '', ''
8312937028, '', '', 5.0, 2.0, 1630.0, 7248.0, '', '', '', '', '', '', '', -1, '', u'98168', 474.89945, -122.313173, '', ''
7132494513, '', '', 3.0, 3.0, 1380.0, 7108.0, '', '', '', '', '', '', '', -1, '', u'98038', 473.77541, -122.04595, '', ''
5995459613, '', '', 3.0, 2.0, 1260.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98023', 473.17652000000004, -122.395084, '', ''
8487017795, '', '', 3.0, 2.0, 1210.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98011', 477.68933, -122.210608, '', ''
3990051814, '', '', 4.0, 3.0, 2160.0, 9600.0, '', '', '', '', '', '', '', -1, '', u'98027', 475.66871, -122.096998, '', ''
3504619461, '', '', 3.0, 2.0, 1310.0, 3007.0, '', '', '', '', '', '', '', -1, '', u'98144', 475.87181, -122.2988, '', ''
